invoiceId,CodeSeq
577108,"22561,20775,22150,23191,22694,22651,22592,21917,21494,23348,16015,20767,23330,22082,23192,23328,21914,22469,72800E,22139,84347,21918,21916,84879,22514,23323,23333,84006,22517,23228,23085,23493"
577286,"90214H,21680,21942,21889,21556,22069,22381,21864,84968A,23080,90214A,21666,21619,23075,22406,85170D,85150,20615,21108,21684,21464,20978,21944,22196,22201,21828,22571,20751,22795,21463,22526,85099C"
577738,"84356,85048,84347"
577774,"22567,23421,23360,22659,22910,21868,22952,22619,22651,23422,22424,23349,22441,21917,23005,85014B,23505,79066K,22900,23351,21770,21873,23238,85014A,22620,79321,22086,22734,22260,23369,23365,22911,22996,22621,22498,22616,23328,22094,22691,22093,23598,84692,23350,21918,23420,21916,21034,22631,23391,22660,22499,22636,22262,22263"
578087,"21481,23356,23370,85123A,23551,48138,84030E,23322,21930,22660,23310,23318,23368"
578304,"82486,85123A,82483,21733,82494L"
579097,"23311,23083,23489,23581,22466,22910,23313,23109,23344,23582,22086"
579191,22030
579365,23084
579539,"23073,22697,23320,21470,23697,22699,23486,22283,23175,23173,23174,84600,23172,84945,23382,C2,22809,22698"
580514,"22867,23439,22866,23090,22297,21390,23084,23482,21790,22666,22296,21344,23481,82486,22865,22800,21034,22113,84879,23223,84949,23491,22801,20828,23219,85048"
580645,"M,23193,23177"
580660,"22574,22112,22577,23319,22952,23355,21485,23349,23300,23378,23244,23351,22865,22464,23499,23211,23212,23168,22086,22111,22197,23439,22835,23340,23328,21122,22573,22909,22633,23350,22993,22624,21181,23301,23376,84029G,21174,22602"
580984,"23100,21012,22792,85107,21167"
580991,22481
581182,"23302,21109,21907,22203,22442,20831,21166,23284,21115,22690,22366,POST,22199,22496,22692,21128,23108"
581417,"22910,22835,23313,22952,84029G,22084,22738,47566"
581583,"20725,85038"
C539054,"21730,84949,84352"
C541232,"22722,22720"
C542424,"22178,85123A,21733,22456,22156"
C544422,79191C
C545679,22494
C546022,"23187,23186"
C547851,"20727,21558"
C549723,79191C
C550365,"22398,POST"
C556453,21622
C558716,"22418,51014L,51014C,22992,22374,22371,22997,16259,10133,23002,21829,22998,22372"
C560647,M
C561013,"21535,22847,22456"
C562620,"22798,22801"
C564900,"20970,20969"
C566176,23348
C566384,"21588,22843,22201"
C567714,"21730,22962"
C572444,"M,POST"
C580179,"22974,22972,21231"
C580710,"20802,23175"
C580769,23527
537594,"21035,22847,47559B,84968A,22202,22200,22203,21452,21731,22624,22846,POST,22199,84968C,21949,22244,21789"
539451,"22567,22161,22659,22470,22445,21485,21189,22144,22817,22583,21658,22649,21803,22629,21166,22666,82616C,22113,22246,22673,22722,21849,22423,22489,22086,85131D,22906,22197,22834,21643,20725,22778,21801,22616,22807,21155,22736,22729,35924,47599A,90018A,22107,22185,22471,84459A,22960,48194,21068,22727,47590A,22189,21098,21174,82580,22262,90173,90072,22422,90214T,84912B,22324,21281,21361,22279,20914,21934,21648,84945,22078,22737,22716,21870,22376,20726,22941,21110,22625,22835,22922,84509B,21187,21679,21874,79144C,22558,84536B,22195,21945,22031,22814,22582,21832,47591D,21175,21829,17096,21328,85099F,84924A,22432,22910,22717,21027,22158,22465,22652,22557,20723,22556,22174,21992,85017B,82583,20749,85227,22937,84032A,22811,22106,90214N,22949,22662,22042,21025,22469,22444,22740,37370,22550,21544,84946,90062,22624,22478,82494L,22812,20931,20966,21253,47591B,21977,21042,21507,47593B,22426,22977,22326,21981,22420,21165,22497,22748,22071,20713,22684,21754,90214C,21705,22109,22961,35095A,85123A,22371,21192,21821,20717,22425,85038,85066,22505,22971,21976,22739,21390,82567,35957,22108,90013A,22630,22196,21352,22733,22909,85135C,20719,22551,22844,21069,21774,84987,22935,22571,84030E,22769,90201B,15060B,21912,22804,21200,84923,22263,22311,21191,22697,22867,22133,22162,22554,21984,22777,21868,22572,22183,22077,22555,DCGS0003,72349B,47594A,22178,84884A,22900,21071,22664,22940,72807B,84997D,21628,22653,22752,22169,17012A,21041,85170B,22665,48138,20897,21313,22757,22714,21374,90214P,22934,22595,84568,84031A,22969,84879,21257,21906,22121,10002,22738,DOT,10135,22198,85035A,22915,82484,90214I,84558A,21408,22952,20963,22816,82551,47566B,84997C,18098C,22898,21481,85049A,22502,21638,21402,22553,11001,20767,85015,22902,22620,21791,22244,22637,16237,20932,22064,21220,22083,21894,22421,85039A,22149,22093,22821,22314,22605,21232,85163B,22975,22795,72351B,21899,90033,21871,21219,20934,84031B,21212,22112,21942,22890,21012,20754,22457,21892,22037,22451,22269,22603,22028,72598,21790,22741,21064,22622,21002,20975,84375,22614,85231G,22569,21877,21642,85132C,84792,22419,22260,22312,21314,22212,21122,22837,22273,84050,22349,21915,85055,21802,21726,22495,22382,85231B,21826,21833,21181,90214J,84992,22732,85152,21662,20992,85136A,85099B,48184,21891,84029G,20724,20961,22968,21739,22301,22379,21159,20985,21258,72819,90214S,22131,22136,22966,22041,22295,21718,22309,22639,22095,21215,22845,20669,84849D,21630,82578,21026,21484,22720,21622,84993A,22584,20733,22411,22476,90013C,22654,20735,21641,84380,20699,22759,22184,22110,22945,20682,90059A,22791,22699,22976,21704,21914,22668,21167,84970S,21231,21523,84347,22726,22367,21279,82600,22537,40016,22742,22135,22207,90073,21812,84279P,21479,22728,22891"
544108,"22432,22326,22661,22630,22245,22193,22431,22433,22629,20719,22243,22423,20724,22399,22244,22192"
544812,"22697,21707,22867,23000,84687,22777,85186C,85131A,21116,22183,84251C,21658,22178,16235,21884,22229,22246,22722,21094,22664,22489,22508,20652,22354,20978,85131D,22906,22197,20725,90200A,21846,20830,21441,22227,22807,22729,21455,22714,22087,22107,22960,48194,22727,21257,22114,22189,DOT,10135,22254,21851,22771,82613C,22090,21733,21519,20963,21908,21864,22288,22151,22855,22217,22502,90214F,21672,22232,20846,22335,84978,20914,22412,20615,22167,22716,16237,22385,84872A,22835,21671,22386,20727,22996,22083,85039A,21454,22084,15036,22558,22983,22195,35915C,21232,20711,84970L,22356,21212,22907,20754,22381,85129D,21086,20723,72598,22747,21731,85186A,21992,90214E,22361,85061W,22173,35915B,21773,21558,21382,20828,21936,22138,21080,21442,22698,22419,48129,22072,22774,21430,21314,22216,22995,35961,22610,16236,22444,22469,21380,22378,20718,22139,20712,22993,84946,21078,21916,90201D,84992,21741,85152,21662,82494L,20992,22999,22968,20724,21775,21668,22379,85099C,22413,20752,85132A,22908,22748,22497,90206C,22420,22210,21121,20713,22534,22720,22418,22961,20733,85123A,20717,90013C,21888,22549,22654,22285,84796B,22241,21179,22108,22079,22318,82482,35241,21991,22630,22699,22196,23002,21880,84970S,22726,21366,22286,21559,22713,22321,20831,21231,20979,20719,22815,22171,21774,22754,22537,90206A,90104,22088,22998,84923,21210"
545579,"22289,22908,85211,22268,21937,20723,22288,35912B,22270,22293,35915C,21078,22411,15034,20717,35915B,22266,21936,21932,85099F,85187,85099C"
555234,"48185,23203,22907,22851,84755,23202,23201,23200,22178,48194,22189,48188,85099B,23057"
560997,"22561,21680,21240,23245,22554,22326,21981,22384,22507,22720,22629,22325,11001,21558,22423,22650,22962,84828,20685,20726,21239,21843,20725,20727,22320,21679,21559,85136C,22551,23298,22382,21238,POST,23288,22327,21829,23256,23254,21967,20728"
563534,"23163,23245,22851,21314,23160,23164,22699,84536B,22898,23161,23173,23162,23174,23089,23066,22423,22698"
574240,"22112,23100,22932,35970,23193,22470,22300,22158,22694,23202,22947,21975,22779,22414,23210,23275,23507,22865,23334,22113,23263,20685,48129,21430,22297,23265,23266,23283,23312,22175,22296,84946,23264,23272,22812,84029G,23189,23548,22301,23343,23332,23691,23581,21931,85099C,23274,84192,22946,84032B,23177,20713,23201,85049E,23214,85049A,23284,23506,23194,22366,23321,23215,23273,23491,21429,23083,23307,23129,23510,22835,84947,22791,22711,23230,23232,23103,23489,22690,23323,23333,48111,22718,23344,23493,23503"
576604,"23169,23500,23130,22158,23359,22909,23022,16016,23394,23075,23327,46000S,85125,23491,72801G,23058,23189,20668,23188"
581003,"22112,23320,23355,21975,21494,21790,21166,22473,22474,23417,22390,84536A,22138,23461,22197,84661B,51014A,23498,23198,22405,23552,22139,22550,22107,21156,21411,21181,22727,48194,84992,22635,22393,22634,20985,21889,22607,23080,22384,21705,22483,22472,22549,21791,23358,23302,84817,23415,22617,47504H,21109,22797,22558,23107,21523,84347,22605,22725,23137,84661A,22343,21912,22728,85053"
C546131,"22072,22841,21531,22978,21218,21539,22776,22720"
537227,"21212,22867,22941,22866,22315,22837,22193,84991,22696,21731,22383,21232,22632,15056N,85099B,10002,85014A,21080,21977,21213"
541265,"84231,22470,47503A,22287,22661,20723,21485,16207B,21154,22448,84462,21929,21620,22383,22243,21558,22266,22508,21358,21935,22354,22967,21755,22662,22774,22268,85114C,84457,22212,22469,22250,20712,22487,22892,22382,84459A,84406B,21461,22968,47503H,35922,22242,85099C,21931,20985,21733,22224,21928,84461,84032B,22132,22667,22134,47504K,20713,21439,85200,20679,22267,M,85025C,20717,21355,22244,21563,85066,22505,20726,22759,22241,85114A,84459B,22625,22079,20727,22452,35095B,22196,20832,22195,22352,22957,22164,22355,20711,22380,22163,21460,85099F"
544278,"21212,84077,22659,22991,22973,22652,21975,84991,22431,22629,21509,21731,22535,22383,22614,22972,22467,22967,79321,22419,22752,22616,21137,22530,22107,22529,21982,10002,22526,21507,22749,22090,22623,22966,22417,21981,21206,21439,22988,85176,22109,22366,22992,20914,22745,21508,21976,20727,21201,22083,22630,15036,22084,22558,22149,22964,22980,22615,21746,21930,22955,22207,17003,22088,21967"
553884,"20726,23084,POST,15056BL,20679"
563584,"22697,21519,22457,22984,23170,22555,22557,22427,22845,22979,21485,23171,23201,21524,22507,23173,23174,22627,23168,22654,22698,22197,23203,22625,21314,22835,48187,22699,22983,22844,23165,22624,22429,23172,85099B,85099F"
564755,"22755,22663,22697,21974,84596L,21876,23170,21154,22565,23329,90214A,23282,85203,90214M,21094,85204,22501,21213,85131D,23006,22601,22227,22950,22586,72741,84568,23004,22280,22189,23172,23308,82580,22738,DOT,22591,22090,21931,82484,84637,82581,22952,23171,22384,23010,22433,23306,21867,85039B,71459,22244,72816,84796A,20726,22096,22385,23340,22996,20727,23322,22386,22997,21621,85039A,21454,15036,22821,84596B,22355,79302M,20700,23089,20751,84970L,22994,23333,84912A,22356,21930,23180,23344,21212,23249,23245,35471D,23067,23199,22712,21693,84991,22741,21471,23173,21992,90214G,90214E,22383,85131C,10133,84536A,21936,21080,21865,22698,22949,85040A,21755,21933,51014A,22662,21314,35646,22645,85078,23053,22212,23014,20686,20718,22139,22993,21802,22646,21695,22800,23226,22382,84992,21253,84913A,22999,47593B,22379,85099C,35648,22851,22326,21981,21165,23196,22768,20713,23300,23201,90214C,84596F,21787,23110,22333,20717,23166,21385,90114,23076,23168,84907,84796B,21035,82567,17012F,22348,84569D,23328,23207,22699,21991,22196,21352,21167,22726,22909,84970S,47566,23204,20719,21774,21706,84923"
578225,"23100,23320,21258,23571,22910,23319,23039,23191,23409,23404,23271,23349,21813,22178,22568,84912B,85049A,23351,23314,35095A,23321,22744,85061W,21259,23434,23373,23318,23108,22086,22734,23439,22743,82483,23313,22621,23408,22909,22633,22492,84946,23103,23298,84879,21257,23405,21098,20772,22591"
578926,"22112,22867,22587,23356,22457,22141,21116,23355,21537,22144,21154,20972,84988,20975,22865,84375,21770,22113,22512,22508,84032A,21080,22940,21216,22111,22072,23439,22834,23357,22959,20777,22485,21155,22633,22142,22148,21156,21034,22114,22732,22632,21844,21098,21218,20724,21042,22952,22210,20969,21980,21481,21531,20914,22510,23082,21563,85185B,22751,23358,22759,22866,21843,21035,22835,22558,22909,20751,21210"
541500,"22547,16012,22133,20727,21679,22367,21747,21156,21826,85124B,22489,21683,21967,21723"
552816,"22798,22426,22697,21713,22966,22170,22326,21116,22904,22456,22607,21121,22712,22556,22350,23205,23075,85232D,20981,21888,21936,22138,22620,22698,23209,22440,22716,22169,22197,23084,22711,22488,22699,22367,22487,21654,22993,22551,22185,21156,20802,21761,22975,22035,23231,21912,23256,47599B,22606"
552977,"21715,21718,22488,35924,21716,47566B,47599A,47566,23161,21746,84879,21878,22128,22423,47599B"
553343,"23100,21169,21340,84795B,22487,22414,21666,21714,21922,21181,23118,22822,21896,79321,23091"
556043,"20750,23241,15044D,23177,23239,21912,22071,47503H,23238,23242,22139,15044C,21790"
561816,"22178,84879,21754"
562951,"22169,21756,22170,21340,23328,22925,84352,22928,21745,23334,22189,23333,23061,23242,23091"
571691,"23083,23293,23215,22457,23407,22327,22603,23082,23393,22581,22589"
573483,"84946,85123A,21314,23084,84879"
573907,"23073,23494,21523,22988,20969,22568,22741,48194,22271,23382,23532,21623,23108,22771"
C542346,"22596,22467,85232B,22423,21896,22591,21658,22606"
542599,"21317,21733,22079,84378,72232,21866,22469,22854,84050,22178,21867,21175,21355,85150,21358,20652,20658,84763"
559791,"20726,23245,20725,22191,21671,23198,23240,22768,47566,23204,21922,23208,22382,71477,22383,22727,85123A,22767"
570285,"22561,23225,22759,35970,22910,23196,22144,22909,84832,84347,23224,22142,22666,23348,23222,23293,22969,23211,23296,22940"
576686,"22112,23356,23570,22661,23229,21154,22781,22600,22974,22865,22271,23223,85227,21935,23263,22689,22086,20973,22305,23461,23439,51014A,22610,22294,22469,22530,20718,22273,21915,22633,22596,23530,22960,48194,84992,21741,22632,82494L,20992,22897,20676,23256,23380,22749,22602,23290,23332,23571,22577,22851,22274,22534,84596F,23205,20969,22187,21242,85049A,21934,20717,20914,22620,23082,23083,22609,22971,23129,82482,22578,21914,22909,23221,84012,23103,84596B,22304,20719,22579,21238,22355,23126,22537,23333,84997B,22208"
550777,"23073,22693,23065,22030,84077,22704,22907,21090,21058,16161P,22029,23199,22712,47566,23204,21084,22027,23233,22960,22715,85099B,21062,21977,22501"
553724,"22219,47504K,21908,22768,22570,22273,22149,22568,84946,82582,23284,21985,22690,21166,85123A,21172,21749,21746,84879,85152,21175,85099B,22423,37495"
554520,"22090,23000,22907,23146,22683,46000M,22134,21716,23300,22384,23205,23139,23147,23138,22383,22255,22682,22614,21686,22467,23148,21955,20735,22686,21755,22680,22315,21058,22995,21124,22421,22212,22219,21559,23206,22355,22893,22040,23231,22135,22356,21063,22209,22380,20724,22998,21967,20728"
545533,"21202,22939,21981,21988,21206,22438,22378,21439,22303,22898,22894,22179,22614,85206A,POST,21096,85227,21094,22968,21088,21204,22021,22440"
559547,"84859C,23286,21240,22029,23199,23202,22747,23005,21790,22453,22316,79191C,22383,23289,23209,20978,23203,23283,22378,20712,22714,21750,23206,23298,21034,85099B,20676,21174,85088,22606,23290,22413,22454,85099C,20675,84859B,22748,21703,20963,20713,22047,23200,21242,23284,22706,21934,22745,23292,47590B,22911,22996,20727,23207,22997,22452,23291,22746,22084,21907,47566,22713,84859A,21244,23301,22998,85099F"
560387,"85169B,90200D,22030,85049C,85049D,90200B,21866,23300,21754,22831,23284,85049A,23301,21034,84879,84997D,23192,23209"
560491,"21974,22545,23294,23245,22973,23229,23237,23235,21929,23174,23293,23297,22546,21936,22138,23209,23203,21933,23255,20725,23295,23206,23165,23243,85099B,23256,23296,23167,22150,23236,21917,23201,23244,22720,23190,23306,23166,21503,23242,23108,23192,23307,23292,23154,22147,21843,23207,23241,23240,23291,20979,23232,22492,21918,23159,23254,21210"
568729,"22111,22866,22306,23551,22984,22816,23283,21523,23133,23378,22596,21985,23412,22113,22569,22632,84030E,23380"
569403,"22090,21212,22867,22089,22326,22457,22178,22629,23233,22374,23517,23514,23110,23108,23209,23112,23516,48187,23346,23207,23240,22691,22726,47566,22993,23232,84946,23298,23208,22382,22960,84879,22692,23308,23256,23254"
543094,"21931,22908,84580,16161P,22457,22667,20713,47566B,21985,22383,22113,21385,21355,21080,47590B,22297,22386,84378,35961,22196,47566,22296,48194,47590A,84992,16161U,20728,22052"
545574,"22410,22750,90166,22348,82581,22212,47559B,84508C,22895,21154,79066K,22355,21648,84597C,22897,21935,22940,90175A"
558696,"22449,23290,23245,85049C,23191,22607,23199,20723,23202,20679,20713,85049E,22779,15044C,23200,20972,22383,22411,79000,22780,15056BL,15056N,23289,22423,23188,23108,22468,23192,23292,21933,16237,15056P,22386,20727,22621,23291,21155,22558,20712,23204,23206,20719,22355,23208,22382,21232,22727,22356,22968,20724,22728,20728,23079"
563848,"22753,22561,22750,23286,23227,23332,22170,16161P,23050,23269,21485,23035,84991,23210,22178,21672,22464,23155,23211,84949,23148,21429,23297,23076,22751,22169,22759,22197,21430,22297,22621,23266,22294,22149,22139,22757,23298,23264,23226,22624,23243,23126,84969,23128,23310,22978,22671,23285,23127"
543595,"84946,21326,22827"
563355,"22907,23245,21889,16161P,23546,21892,23229,23202,84991,21790,22548,23321,16045,10133,C2,22620,23209,23307,22609,23203,21179,23322,23207,22610,22094,20686,23208,20751,23231,20984,35923"
537673,"22625,POST,22467,22627,21429,20979,85049E"
570675,"22090,23309,20749,22838,22839,21094,21086,22427,22720"
544777,"20726,22090,22281,21110,84509A,21671,21470,22770,84510A,21327,84849D,84832,22352,21166,22355,20733,22171,21672,20829,22772,85188A,20655,85185B,21445"
547494,"20733,23050,84945,23049,23054,84970S,71459"
570685,"23220,72800C,22158,22457,72598,22592,23300,23399,23224,23210,M,23284,23222,23212,23211,23216,72801C,72586,72799E,75049L,23213,23129,23130,23131,35961,22792,72799C,72800D,22596,21592,23301,22189,72801D,23407,23132,23403"
571744,"23301,23355"
541706,"84970L,21116,84970S,21523,21683"
569240,"21208,82484,35819P,21262,21265,21977"
552219,22073
573894,"22629,22601,22600,23007,20674,20675,23126,23084,23346,20676,23344,23350,22602"
540858,"22846,22496,84836,22424"
552965,"22299,23084,21137,15036,23077,47566,21064,21731,21065,22992,22466,11001,22423,82001S,22088"
C573010,"20979,21216,22606"
543133,"22844,22703,21218,21216"
561115,"21922,22191,21671,23444,21668,21670,22192,21669"
552957,"22491,23154,84077,21889,23191,23080,22938,84991,22492,22961,23081,23159,84987,22721,22489,22752"
543565,"22697,48138,22760,21621,22699,22957,82582,21166,22961,22960,21181,21175,85150,22423,22499,22967,22698"
